eid,subject,session_type,video_qc_score,qc_videoLeft_focus,qc_videoLeft_position,qc_videoLeft_brightness,qc_videoLeft_resolution,qc_videoLeft_wheel_alignment,qc_videoLeft_timestamps,qc_videoLeft_dropped_frames,qc_videoLeft_pin_state,session_length,video_length,length_discrepancy,framerate_from_tpts,LP,LP QC,Alyx LP QC plots,Failed to plot,Behav sync,Motion Energy,LP tongue tracking,Lick detection,LP Paws,LP Notes
54eae5aa-65d7-43de-a3bd-6c240c798647,ZFM-06268,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2948.943702,2968.0707,19.126998,0.0333,,,,,,,,,,
b2d12feb-0458-40c6-bfc5-8f1f09c83bc0,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3287.907001,3295.246032,7.339031333,0.0333,,,,,,,,,,
02afad27-9f6a-4917-a178-5261268ab89e,ZFM-06268,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3193.020502,3202.346733,9.326231333,0.0333,,,,,,,,,,
d89c4622-6ec6-4a7d-82c1-776a3316f562,ZFM-06268,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3646.040702,3692.597966,46.55726367,0.0333,,,,,,,,,,
a42724f8-dcce-4995-bc18-5c4b6223795e,ZFM-06268,training,-1,,,,,,,,,2884.441613,,,,,,,,,,,,,
52370a2b-4895-4c90-ac2e-a392f20a9a97,ZFM-06268,training,-1,,,,,,,,,2823.273695,,,,,,,,,,,,,
12a47690-a4f9-419f-8ca3-d722542b9bb0,ZFM-06268,training,-1,PASS,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,2726.568902,2727.539167,0.9702646667,0.0333,,,,,,,,,,
fb0d1483-df42-4b85-b299-ca93574fc58c,ZFM-06268,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3135.087002,3136.175267,1.088264667,0.0333,,,,,,,,,,
d0192776-e890-4dc5-a24d-0312c66b239c,ZFM-06268,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3610.7973,3622.029831,11.23253133,0.0333,,,,,,,,,,
742d9c7a-9d44-4b43-92ed-625bab25bd9d,ZFM-06268,training,-1,PASS,WARNING,WARNING,PASS,WARNING,PASS,WARNING,WARNING,2892.575901,2915.286831,22.71093033,0.0333,,,,,,,,,,
fd54fd05-3a96-43cd-9967-a7f8500a888b,ZFM-06268,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,2992.527701,2997.462298,4.934597,0.0333,,,,,,,,,,
0cb7f17e-db80-4e16-802e-a07e1c0ac697,ZFM-06268,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3101.687002,3106.796499,5.109497,0.0333,,,,,,,,,,
7a7cadfa-338b-425d-9fbe-8817cb5584a5,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,WARNING,WARNING,3290.262902,33161.67488,29871.41198,0.0333,,,,,,,,,,
f960ec93-0702-4091-b4f5-30c8d537308c,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,4450.994002,35136.99639,30686.00239,0.0333,,,,,,,,,,
ae7e0c1b-21be-402a-84f4-26bb4e02e50d,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3269.278202,23832.11727,20562.83907,0.0333,,,,,,,,,,
b3b89a59-c455-4ed8-8666-37988b3a2ea8,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3180.818342,72149.69244,68968.87409,0.0333,,,,,,,,,,
7e5be393-a8a4-49ae-b840-7098fa0b785d,ZFM-06268,training,-1,FAIL,FAIL,WARNING,PASS,WARNING,PASS,PASS,WARNING,4060.21548,141752.7473,137692.5319,0.0333,,,,,,,,,,
d2bb45d4-14f8-4bf5-990a-95f13908500c,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,4267.421189,33254.77884,28987.35765,0.0333,,,,,,,,,,
4687d165-e3a7-4489-b5c8-6fcd33cd5b45,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3371.50724,44315.48049,40943.97325,0.0333,,,,,,,,,,
67f99b3d-cad7-49fc-ae30-bfa854f1b522,ZFM-06268,training,-1,PASS,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3724.586343,36590.46994,32865.8836,0.0333,,,,,,,,,,
80b17bb1-03d9-4211-bc9c-ff7b1e862b44,ZFM-06268,training,-1,PASS,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3698.733449,33624.45717,29925.72372,0.0333,,,,,,,,,,
f0964bbf-8e61-4a36-9b9c-75fe5687f3fa,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,4167.715755,32181.62098,28013.90522,0.0333,,,,,,,,,,
b99c4211-e37c-43d8-84ad-7208d10ba48f,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,4218.585691,97464.18463,93245.59894,0.0333,,,,,,,,,,
92c2df9c-4f5a-4f2f-904a-d180ff613310,ZFM-06268,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,5074.143119,87271.92662,82197.7835,0.0333,,,,,,,,,,
552c22b4-a7c5-4b52-ad12-fd3420c1cee2,ZFM-06268,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,4741.672215,6543.91703,1802.244815,0.0333,,,,,,,,,,
7c755f94-e46f-4a4a-b27c-0985f234cda2,ZFM-06268,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,5529.988527,7539.542641,2009.554114,0.0333,,,,,,,,,,
2d45a176-1079-4a3a-abbf-fb9ee04be7e4,ZFM-06268,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,5491.999688,7714.849951,2222.850263,0.0333,,,,,,,,,,
d4bec9fb-6f78-4608-861d-bf7e79c6088c,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3079.773802,3095.250233,15.47643133,0.0333,,,,,,,,,,
a0b2d572-b3a1-4f13-be2a-ad9a8c95a428,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2808.510602,2811.0332,2.522598,0.0333,,,,,,,,,,
ba8d0a39-b96c-4178-a82b-24cc720c7ab9,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,2384.064101,2382.388699,-1.675402,0.0333,,,,,,,,,,
96b09f01-ca84-4704-8123-6055d642c80e,ZFM-06271,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3235.559001,3272.665332,37.10633133,0.0333,,,,,,,,,,
8a312611-e4b1-403e-a4d3-7ba4e4af61c5,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,4527.830101,4531.532231,3.702130333,0.0333,,,,,,,,,,
eba018ce-ff43-439f-9584-e5353d7d1f52,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,2765.530902,2761.827333,-3.703568667,0.0333,,,,,,,,,,
72c11658-a04e-47d3-aa62-9986be55e075,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,2739.077901,2744.561331,5.483430333,0.0333,,,,,,,,,,
aca5341f-3fcd-4743-a02b-d108b584f8b7,ZFM-06271,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3209.109802,3219.731567,10.62176467,0.0333,,,,,,,,,,
21c5fdbc-1964-484f-8925-c71891610041,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3279.052302,3277.400333,-1.651968667,0.0333,,,,,,,,,,
565d5eb0-3d6f-4452-aeeb-a7b18632a39d,ZFM-06271,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3008.818602,3013.180733,4.362131333,0.0333,,,,,,,,,,
be10878f-e771-43fe-b97a-0fa003b0feda,ZFM-06271,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,WARNING,WARNING,1973.867002,1970.466967,-3.400035333,0.0333,,,,,,,,,,
75c4a165-4976-4239-8fa1-55be9662a0f3,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3890.069602,3897.817533,7.747931333,0.0333,,,,,,,,,,
bb9743ad-c0ed-43a7-9cb7-55eae804c987,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,4187.535201,4190.726098,3.190897,0.0333,,,,,,,,,,
4ace088c-33d3-4b8f-b49b-ec3ef64f3273,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3271.046702,3267.977899,-3.068803,0.0333,,,,,,,,,,
17fe03c2-1d28-48ae-8301-1089742b8176,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3219.843401,3257.021266,37.17786467,0.0333,,,,,,,,,,
4d056e4e-1285-43fe-b9b6-b9f414bd808e,ZFM-06271,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,FAIL,FAIL,3420.676302,18250.79543,14830.11913,0.0333,,,,,,,,,,
a189ee44-42a9-4c32-809b-ba742a58084a,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3413.945602,60403.3781,56989.43249,0.0333,,,,,,,,,,
02b52d80-b987-4179-8149-0fc1b3a236e2,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3163.674302,32975.69672,29812.02242,0.0333,,,,,,,,,,
7bb4a9ff-edaf-4caa-acdf-30e372aca5b4,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3523.831621,31198.99842,27675.1668,0.0333,,,,,,,,,,
c897ae0b-2500-4366-afe4-9d9ee52e5268,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,4651.917681,25550.03663,20898.11895,0.0333,,,,,,,,,,
cfd821cc-0c1f-4f79-bb1d-632919a72574,ZFM-06271,training,-1,PASS,WARNING,WARNING,PASS,WARNING,PASS,WARNING,WARNING,3671.643208,3338.466701,-333.1765069,0.0333,,,,,,,,,,
59bf936a-9982-4dc4-aee7-9e30ae168894,ZFM-06271,training,-1,PASS,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3702.188649,94116.92795,90414.7393,0.0333,,,,,,,,,,
f74e4047-dc08-4f3e-aef3-76f7e2ac38f9,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,5040.396518,100776.2405,95735.84395,0.0333,,,,,,,,,,
a2f479f2-f706-4014-8513-12633e3271cb,ZFM-06271,training,-1,PASS,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,5171.551608,104545.1884,99373.63679,0.0333,,,,,,,,,,
cd63c9c4-317f-4368-bc49-a92ced3d76e5,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,4699.941784,39015.39428,34315.4525,0.0333,,,,,,,,,,
77dc3d08-79a9-4e84-b9a7-e180c6d62cbc,ZFM-06271,training,-1,,,,,,,,,3524.490292,,,,,,,,,,,,,
81ee5635-9512-41c4-abca-f426df58a290,ZFM-06271,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,4017.366234,95552.32986,91534.96363,0.0333,,,,,,,,,,
832c133f-bca6-4a14-9777-dc298fbe7c23,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3378.695192,5422.305771,2043.610579,0.0333,,,,,,,,,,
a9c3231c-f747-4a1b-80e0-bbcd5c6df16b,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,WARNING,WARNING,5039.02641,4799.939892,-239.086518,0.0333,,,,,,,,,,
8ccaf6ee-a577-4055-b6f3-e3ed012175d4,ZFM-06271,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,5441.783419,7509.050801,2067.267382,0.0333,,,,,,,,,,
f0f9a9f5-61b4-494a-b123-97eda031ca3e,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3135.4721,3150.564532,15.09243233,0.0333,,,,,,,,,,
3966a4e3-233a-4915-abcb-0fec2466d04c,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2885.808201,2906.646499,20.838298,0.0333,,,,,,,,,,
bbfe7d98-c200-4d7f-9d58-cc65b366d012,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2223.618101,2229.116967,5.498865667,0.0333,,,,,,,,,,
c3583d46-7d56-42fc-ac63-886b39c45eb6,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,2874.902701,2878.339566,3.436864667,0.0333,,,,,,,,,,
a0cf75ac-84c1-41d5-9d4c-4bf2f1614e69,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2981.612001,2960.642066,-20.96993533,0.0333,,,,,,,,,,
9a0500ac-eada-463b-8481-125d470f9279,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3910.825401,3926.558532,15.73313133,0.0333,,,,,,,,,,
121f90b8-5f45-4652-83b1-ccb5948f211e,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2615.170902,2625.2944,10.123498,0.0333,,,,,,,,,,
a2306ee2-d845-4b73-abf0-cf1faf35be7d,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2690.246101,2693.478832,3.232731333,0.0333,,,,,,,,,,
fce39ff5-4db1-4a1b-8cd6-265e5b1474ab,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2645.645901,2646.334799,0.688898,0.0333,,,,,,,,,,
03804e69-1924-47f4-8cb7-6312ab24305d,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,2813.883701,2821.716732,7.833031333,0.0333,,,,,,,,,,
90585e8c-c2a9-4249-a836-2e00f876ee4c,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3181.9803,3165.209299,-16.771001,0.0333,,,,,,,,,,
3ee8d25d-6b93-47fb-afec-3417d2bd788a,ZFM-06272,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,PASS,WARNING,3171.785267,3594.3055,422.520233,0.0333,,,,,,,,,,
d374b9ed-d3ee-4741-8398-02dfc50aa012,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2947.966114,2961.017066,13.05095167,0.0333,,,,,,,,,,
02fc3e39-246e-4b62-9689-7659bb93a6c5,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2764.825541,2784.764432,19.93889133,0.0333,,,,,,,,,,
6f224adf-e791-4255-b6ab-e4e1f059813a,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3379.893276,3394.224932,14.33165633,0.0333,,,,,,,,,,
80a763f5-54a1-4dfb-b2a3-6773adc88959,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3259.915773,3249.207966,-10.70780733,0.0333,,,,,,,,,,
f12dfd3d-147a-4e3f-bbd0-5db521889ae5,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,WARNING,WARNING,4665.254766,4658.540784,-6.713982385,0.0256,,,,,,,,,,
e1e48c2e-55f4-4390-a0b3-2ff6b85e736d,ZFM-06272,training,-1,PASS,WARNING,WARNING,PASS,PASS,PASS,PASS,WARNING,4977.224553,5045.736294,68.51174087,0.0256,,,,,,,,,,
9297ece6-3037-4527-93c4-014263ae382a,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3244.834563,3385.11673,140.2821668,0.0256,,,,,,,,,,
f039e269-52c4-451f-9486-0d452b9adc82,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,WARNING,WARNING,3211.875139,3173.393962,-38.48117746,0.0256,,,,,,,,,,
f0dd1f67-7569-4506-8327-5d4912fca839,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,5338.256732,5298.361799,-39.894933,0.0333,,,,,,,,,,
ac90b79f-00f1-44e1-9560-35cf9f059e1b,ZFM-06272,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3727.715676,7867.286999,4139.571323,0.0256,,,,,,,,,,
8adf665a-60fa-4931-ac4a-c63860542d9c,ZFM-06272,training,-1,PASS,PASS,PASS,PASS,WARNING,PASS,WARNING,WARNING,4463.581118,8836.030232,4372.449114,0.01960784314,,,,,,,,,,
0f3c4e03-b782-41a1-8916-4212d4aee3fe,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3237.517625,5698.329899,2460.812274,0.02,,,,,,,,,,
823c7c5a-50a0-4996-9248-9887db430ba5,ZFM-06272,training,-1,FAIL,WARNING,WARNING,PASS,WARNING,PASS,WARNING,WARNING,4878.760325,9655.945432,4777.185107,0.01960784314,,,,,,,,,,
3620c0ed-f28a-4432-a339-d34506870bf0,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,WARNING,WARNING,4464.339195,8835.202324,4370.863129,0.01960784314,,,,,,,,,,
c0a29e22-bcdc-4406-b565-f63b0bd873f0,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,PASS,4708.49076,9307.73356,4599.2428,0.01960784314,,,,,,,,,,
ee15aad2-a4de-4cf4-a355-638a64e7f36c,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,PASS,5169.029212,10135.69302,4966.663811,0.01960784314,,,,,,,,,,
be7c3333-6d18-4e4a-b5f4-184deee02183,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,FAIL,FAIL,,6884.546717,,0.01960784314,,,,,,,,,,
cc4d812e-f386-4b9a-91dd-00908d81e859,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,4154,8212.985712,4058.985712,0.01960784314,,,,,,,,,,
e35238c7-63d4-4ec6-87f2-160fa0b08608,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,4728.45442,9347.340334,4618.885914,0.01960784314,,,,,,,,,,
c4d24088-a78c-4b33-90a0-a9e8abcf2c71,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3798.853237,7505.661966,3706.808729,0.01960784314,,,,,,,,,,
390120d0-f835-43cf-96b0-dbcdaad26783,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,PASS,2903.823725,5697.686804,2793.863079,0.01960784314,,,,,,,,,,
987ef08d-529a-409b-b463-cd66d708894f,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2839.945268,5511.936939,2671.991671,0.01960784314,,,,,,,,,,
363edc30-abad-496b-96e3-3c81b3a106df,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,PASS,6002.777095,11860.35569,5857.578592,0.01960784314,,,,,,,,,,
fa497c30-4a3a-47db-a0bf-184207418499,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,PASS,4823.556906,,,,,,,,,,,,,
67d81531-0679-496e-816f-410180645f65,ZFM-06272,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,PASS,2424.37053,4667.072151,2242.701621,0.01960784314,,,,,,,,,,
b3f33e6f-7e93-4a52-a49d-0f95bdd11e9a,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,2688.507502,2689.674532,1.167030333,0.0333,,,,,,,,,,
d59084b8-6b52-492c-bb5f-5a5ca38ab2ed,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,2964.9545,2961.091432,-3.863067667,0.0333,,,,,,,,,,
82ea7603-9a8f-46de-83e4-bf748236a532,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2892.608,2929.837732,37.22973233,0.0333,,,,,,,,,,
7898a185-7a41-417d-a436-8248df0d7ef9,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3296.514101,3300.588999,4.074898,0.0333,,,,,,,,,,
335bf327-e26a-41d1-9346-58a9fbf73548,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3706.424501,3712.297932,5.873431333,0.0333,,,,,,,,,,
fc6fb644-4153-44c6-ab06-49b9a01d9ce1,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3009.612901,3024.994166,15.38126467,0.0333,,,,,,,,,,
c992dd9a-e995-4d75-880b-432d24ad9345,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3590.866401,3589.573599,-1.292802,0.0333,,,,,,,,,,
f7b15251-171d-4815-a09d-03e7df86238b,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3580.970001,3587.7561,6.786099,0.0333,,,,,,,,,,
2aea6071-0e98-49a2-9b2a-ddd872af28c0,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3282.470001,3292.408432,9.938431333,0.0333,,,,,,,,,,
e5559ea6-fef3-4e68-8b01-545e960b3f59,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2698.901,2700.866932,1.965932333,0.0333,,,,,,,,,,
6ab97659-457d-4dd3-9d4e-da2637490d34,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2719.5991,2718.177299,-1.421801,0.0333,,,,,,,,,,
3e38c877-e895-4374-ac41-73bf38864660,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,2948.898801,2961.208499,12.309698,0.0333,,,,,,,,,,
f3f8b291-e43e-442c-a5ec-53083bf4de4f,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3306.8734,3309.859866,2.986465667,0.0333,,,,,,,,,,
330e68e3-d15b-4513-9272-0c3b365e3c4c,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,2854.493404,2860.741966,6.248561667,0.0333,,,,,,,,,,
c1887d38-9d0a-4760-a89a-a611e03dbd44,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3909.591675,3890.833432,-18.75824267,0.0333,,,,,,,,,,
a4cbbbed-106d-4335-b9a7-03ac353fc7f9,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3054.617488,3019.263099,-35.354389,0.0333,,,,,,,,,,
5007c7de-c0be-4eb8-a7b2-8a8ef39a57e4,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,4085.65073,4075.862199,-9.788531,0.0333,,,,,,,,,,
b1615789-6454-4fd5-8302-72f588ac7520,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2753.27223,2749.373967,-3.898263333,0.0333,,,,,,,,,,
b003b35e-0896-47aa-832b-4da23dd4aa70,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3759.634928,3971.805666,212.1707377,0.0333,,,,,,,,,,
035ac23a-2663-41d7-894f-5916a8e32a06,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3948.105273,3934.526566,-13.57870733,0.0333,,,,,,,,,,
47c02dcc-337b-4964-937f-39928c057fff,ZFM-06275,training,-1,FAIL,WARNING,WARNING,PASS,PASS,PASS,PASS,WARNING,3514.274782,3752.599799,238.325017,0.0256,,,,,,,,,,
aa806292-e871-4ca1-b7c3-aebc786609ec,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3510.188535,3500.675032,-9.513502667,0.0333,,,,,,,,,,
28826a8d-b70e-4b36-8458-bb4a3ffe20c8,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3987.518706,4001.126832,13.60812633,0.0333,,,,,,,,,,
5d25672d-f9c2-4f05-ace1-7414e25e049e,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3996.434509,3999.261232,2.826723333,0.0333,,,,,,,,,,
f00f4182-58b3-4a66-a18b-e1b199de03c6,ZFM-06275,training,-1,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,6119.169629,6297.057498,177.887869,0.0333,,,,,,,,,,
5ea8acd2-e366-49c6-8777-852a2c83f66f,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,4266.131559,4237.764266,-28.36729333,0.0333,,,,,,,,,,
78232d19-7ec2-4817-9b1d-3abc53aa85f9,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,5328.440895,5295.424565,-33.01633033,0.0333,,,,,,,,,,
b925888a-cd08-4c56-a728-4fd66b8b3eea,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,4800.508007,4765.689332,-34.81867467,0.0333,,,,,,,,,,
377ac97e-e384-4543-9e5e-2dc41a57d05e,ZFM-06275,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,4293.253408,4266.964166,-26.28924233,0.0333,,,,,,,,,,
12f1d635-8a2a-49fe-ad4d-efa33b89301b,ZFM-06305,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3317.803401,3323.793767,5.990365667,0.0333,,,,,,,,,,
1f959c77-862c-4da1-a454-74a6e99ff33e,ZFM-06305,training,-1,PASS,PASS,WARNING,PASS,PASS,PASS,PASS,WARNING,3028.162102,3039.407067,11.24496467,0.0333,,,,,,,,,,
b8ef7219-667c-4fb4-9435-d14aea642fa3,ZFM-06305,training,-1,PASS,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,2750.445501,2757.564999,7.119498,0.0333,,,,,,,,,,
e87d99d4-21ee-4753-bbd4-cb54de134ca8,ZFM-06305,training,-1,FAIL,PASS,WARNING,PASS,WARNING,PASS,PASS,WARNING,3926.228001,3931.022432,4.794431333,0.0333,,,,,,,,,,
a6298862-d6ab-4c5f-9d5b-e88eee7d9569,ZFM-06305,training,-1,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,WARNING,4104.659401,4136.944031,32.28463033,0.0333,,,,,,,,,,
